institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,Does the institution provide free or low cost access to the cultural service facilities?,Yes,,,boolean
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,"Description of the institution’s publicly accessible facilities that provide cultural services, including any free or low cost access options",The Concert Hall and Black box theatre in TU Dublin East Quad building have free and low cost performances (Ref1 to Ref4). There is also a band stand on campus for free performances. We have also allowed charities to use the campus for free to host mini music festivals where the public can attend for free (Ref5). The lobby of many of our large buildings are open to the public and used for Public expositions and shows. Events are typically registered in Ref6. URL References: Ref1: https://www.eventbrite.ie/d/ireland--dublin/tu-dublin/ Ref2: https://www.eventbrite.ie/o/tu-dublin-conservatoire-9404868444 Ref3: https://www.tudublin.ie/explore/host-events/grangegorman/concert-hall/ Ref4: https://www.tudublin.ie/explore/our-campuses/grangegorman/ Ref5: https://www.tudublin.ie/for-students/career-development-centre/students-and-graduates/job-hunting/volunteering/ Ref6: https://www.tudublin.ie/explore/events/,,,text_long
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,Does the institution have at least one on-site facility that provides recreational services and is publicly accessible?,Yes,,,boolean
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,Does the institution provide free or low cost access to the recreational service facilities?,Yes,,,boolean
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,"Description of the institution’s publicly accessible facilities that provide recreational services, including any free or low cost access options","There is a playground, a basketball court, a fitness trail and sports pitches available for booking and free use.",,,text
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,Points earned for indicator EN 8.1,2,,2.0,number
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,EN-8,EN,Context,Shared Facilities,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,EN-9,EN,Context,Inter-Campus Collaboration,,Does the institution participate in one or more sustainability-focused networks for educational institutions?,Yes,,,boolean
Technological University Dublin,EN-9,EN,Context,Inter-Campus Collaboration,,Description of the institution’s participation in sustainability-focused networks for educational institutions,"As well as AASHE (Ref1), TU Dublin is a member of a number of Sustainability-Focused networks for education institutions including: - EAUC, which is the leading body for sustainability in the post-16 education sector in the UK and Republic of Ireland for over 20 years. EAUC serves over 300 organisations whilst also working to change systems that enable sustainability action. The TU Dublin VP for Sustainability is a Board member of EAUC. (Ref2) - TU Dublin also has a strategic partnership with the UN via UNITAR (Ref3) - International Sustainable Campus Network (Ref4) - United Nations' Sustainable Development Solutions Network (Ref5) - Dublin Chamber - Sustainability Academy (Ref6) - Climate Ireland Adaptation Network (Ref7) - Climate Justice Universities Network (Ref8) - strategic partnership with United Nations (e.g. UN DESA and UNITAR; Ref9 and Ref10) Similarly to AC 8.3 TU Dublin is an active member of: - European University Association (Ref11) organising sustainability-focused activities to support members, foster collaboration and promote good practices. Activies include ""Equity, Diversity, Inclusion & belonging"", ""Bologna Process"", ""Digital transition"", ""Green Transition"", ""Open Science"",sustainable finance and many other topics. - European University of Technology (EUt+; Ref12) is a network of 9 EU universities including TU Dublin that created various research institutes for the development of responsible research across sustainability topic. The alliance develop(ed) and teach modules across 9 university campuses on transversal domains including, Health and Well-Being, City Engagement, Digitalization, Climate Change and Costal Erosion, Energy and Circular Economy, Sustainable Development Goals, Equity, Superdiversity, Culture and Creativity, Entrepreneurship and Regional Development. EUt+ informs the European Commission’s policy recommendations on joint European degrees and mechanisms to support closer cooperation and harmonisation of career paths in Higher Education. Among many EUt+ groups, TU Dublin is developing with members the EUt+ sustainability/green office. - Irish University Association (Ref13) with work of Diversity & Equality, Societal Engagement, Learning & Teaching, and Internationalism - International Association of Universities (Ref14) with strategic priorities on Higher Education and Research for Sustainable Development, internationalism, and Digital Transformation of Higher Education - N-TUTORR (National Technological University Transformation for Recovery and Resilience) project (Ref15), has a focus on reforming academic programme provision through flexible and innovative approaches that address the social and economic needs of the region through a sustainable curriculum framework. The project, spunning out of Covid19, Transforms the Student Experience (i) through Learner Empowerment – which will address key challenges arising out the pandemic including equality, access, community empowerment and climate action, (ii) by Developing Staff Capabilities – which will reform academic programme provision through flexible and innovative approaches that address the social and economic needs of the region through a sustainable curriculum framework, and (iii) Enable Digital Ecosystems to Transform Learning, Teaching and Assessment - to enable sustainable education development, which is diverse, equitable and inclusive. URL References: Ref1: https://www.aashe.org/ Ref2: https://www.eauc.org.uk/our_executive_committee Ref3: https://unitar.org/about/news-stories/press/unitar-and-tu-dublin-establish-strategic-partnership Ref4: https://international-sustainable-campus-network.org/ Ref5: https://www.unsdsn.org/ Ref6: https://www.dublinchamber.ie/Events-Training/Education-and-Development/Sustainability-Academy Ref7: https://www.climateireland.ie/resources/what-is-climate-ireland/climate-ireland-adaptation-network/ Ref8: https://www.climatejusticeuniversitiesunion.org/ Ref9: https://www.un.org/en/desa Ref10: https://unitar.org/about/news-stories/press/unitar-and-tu-dublin-establish-strategic-partnership Ref11: https://www.eua.eu/ Ref12: https://www.univ-tech.eu/ Ref13: https://www.iua.ie/ourwork/ Ref14: https://www.iau-aiu.net/ Ref15: https://www.tudublin.ie/explore/about-the-university/academic-affairs/ntutorr/about/participants/",,,text_long
Technological University Dublin,EN-9,EN,Context,Inter-Campus Collaboration,,Has the institution formally shared its sustainability experiences and lessons learned with other institutions during the previous three years?,Yes,,,boolean
Technological University Dublin,EN-9,EN,Context,Inter-Campus Collaboration,,Narrative outlining how the institution formally shares its sustainability experiences and lessons learned with other institutions,"The institution shares sustainability experiences and lessons learning via collaborative networks, projects, workshops, forum, seminars, research outputs, social media, trainings, public and campus engagements. For example the TU Dublin Sustainability team recently supported the South East Technological University to launch a Sustainability Community of Practice in SETU. (Ref1). Skills, knowledge and experiences are shared within international networks suhch as the European University of Technology (EUt+) alliance. TU Dublin staff also particpate in webinars to share good sustainability practice, e.g. the Mindful Kitchen project in this Masterclass: Ref2 Academic staff also share their experience of embedding sustainability in peer-reviewed journals, e.g. Ref3 URL References: Ref1: https://www.setu.ie/news/setu-hosts-tu-dublin-to-launch-education-for-sustainable-development-initiative Ref2: https://www.tudublin.ie/explore/about-the-university/academic-affairs/ntutorr/news-and-events/education-for-sustainable-development-masterclass.php Ref3: https://arrow.tudublin.ie/cgi/viewcontent.cgi?article=1003&context=ltcpres",,,text_long
